MSG	11548948 TRIAL 18 START
MSG	11550848 DRIFTCORRECT L LEFT  at 960,540  OFFSET 0.83 deg.  -32.2,-7.0 pix.
MSG	11551606 RECCFG P 500 2 1 
MSG	11551606 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	11551607 !MODE RECORD P 500 2 1
START	11551608 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
SAMPLES	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
11552748	  664.3	  570.2	  375.0	.
11552750	  672.6	  568.3	  375.0	.
11552752	  687.7	  568.1	  375.0	.
11552754	  705.9	  568.0	  381.0	.
11552756	  718.1	  566.5	  381.0	.
11552758	  736.9	  565.2	  382.0	.
11552760	  753.2	  561.9	  384.0	.
11552762	  763.6	  562.2	  384.0	.
11552764	  787.3	  561.4	  384.0	.
11552766	  805.9	  560.3	  384.0	.
11552768	  821.3	  559.8	  382.0	.
11552770	  843.5	  559.9	  380.0	.
11552772	  863.3	  560.0	  379.0	.
11552774	  875.7	  559.5	  379.0	.
11552776	  896.0	  559.6	  379.0	.
11552778	  913.2	  561.6	  379.0	.
11552780	  926.6	  561.9	  381.0	.
11552782	  943.4	  563.0	  381.0	.
11552784	  956.3	  564.2	  382.0	.
11552786	  969.4	  565.0	  382.0	.
11552788	  976.8	  565.8	  382.0	.
11552790	  990.3	  569.3	  382.0	.
11552792	  996.7	  568.9	  382.0	.
11552794	 1004.2	  569.7	  385.0	.
11552796	 1004.0	  570.4	  385.0	.
11552798	 1004.5	  570.1	  384.0	.
ESACC L  11552744	11552798	56	  650.3	  571.6	 1004.0	  570.4	   8.84	    238
SFIX L   11552800
11552800	 1004.5	  569.7	  385.0	.
11552802	 1004.5	  569.5	  386.0	.
11552804	 1004.4	  569.3	  386.0	.
11552806	 1002.9	  569.2	  387.0	.
11552808	 1001.3	  569.1	  387.0	.
11552810	 1000.9	  570.1	  387.0	.
11552812	 1000.9	  568.9	  386.0	.
11552814	  999.8	  568.4	  386.0	.
11552816	  999.5	  568.0	  385.0	.
11552818	  999.1	  567.0	  385.0	.
11552820	  997.6	  568.1	  385.0	.
11552822	  997.9	  569.2	  386.0	.
11552824	  997.8	  568.9	  388.0	.
11552826	  997.7	  568.6	  388.0	.
11552828	  997.7	  568.5	  388.0	.
11552830	  997.4	  568.4	  388.0	.
11552832	  997.0	  568.1	  388.0	.
11552834	  996.8	  568.5	  389.0	.
11552836	  996.9	  567.2	  392.0	.
11552838	  995.6	  566.8	  392.0	.
11552840	  995.2	  567.0	  391.0	.
11552842	  994.8	  566.7	  391.0	.
11552844	  994.6	  566.4	  389.0	.
11552846	  994.9	  567.1	  389.0	.
11552848	  994.1	  566.7	  389.0	.
11552850	  993.3	  566.6	  389.0	.
11552852	  993.3	  566.7	  389.0	.
11552854	  993.3	  566.9	  394.0	.
11552856	  993.1	  566.8	  394.0	.
11552858	  993.2	  567.8	  394.0	.
11552860	  993.3	  568.3	  395.0	.
11552862	  993.3	  568.5	  396.0	.
11552864	  993.5	  568.7	  396.0	.
11552866	  993.4	  568.9	  396.0	.
11552868	  993.1	  569.1	  396.0	.
11552870	  993.1	  566.5	  395.0	.
11552872	  993.1	  566.7	  393.0	.
11552874	  993.3	  566.9	  393.0	.
11552876	  993.7	  567.3	  393.0	.
11552878	  994.0	  567.7	  393.0	.
11552880	  994.1	  567.9	  394.0	.
11552882	  992.7	  567.9	  394.0	.
11552884	  991.2	  567.9	  395.0	.
11552886	  992.2	  568.3	  395.0	.
11552888	  992.1	  567.5	  395.0	.
11552890	  991.8	  567.6	  393.0	.
11552892	  992.1	  567.9	  392.0	.
11552894	  991.0	  568.3	  392.0	.
11552896	  991.1	  568.9	  392.0	.
11552898	  991.2	  569.0	  396.0	.
11552900	  991.3	  569.3	  396.0	.
11552902	  990.8	  568.9	  395.0	.
11552904	  990.1	  568.5	  395.0	.
11552906	  990.4	  568.7	  395.0	.
11552908	  990.4	  568.3	  395.0	.
11552910	  990.8	  567.9	  394.0	.
11552912	  991.0	  567.9	  394.0	.
11552914	  990.8	  567.5	  394.0	.
11552916	  990.5	  567.1	  393.0	.
11552918	  990.8	  567.8	  393.0	.
11552920	  990.7	  566.5	  392.0	.
11552922	  989.8	  565.2	  392.0	.
11552924	  990.4	  565.9	  392.0	.
11552926	  990.0	  566.1	  393.0	.
11552928	  989.4	  565.8	  393.0	.
11552930	  989.8	  566.7	  393.0	.
11552932	  989.8	  565.6	  393.0	.
11552934	  989.6	  565.7	  392.0	.
11552936	  990.0	  565.9	  392.0	.
11552938	  990.1	  565.9	  392.0	.
11552940	  990.3	  565.9	  392.0	.
11552942	  990.7	  565.9	  392.0	.
11552944	  990.1	  565.8	  392.0	.
11552946	  989.5	  565.8	  392.0	.
11552948	  990.2	  566.4	  392.0	.
11552950	  989.5	  566.3	  392.0	.
11552952	  989.4	  566.4	  393.0	.
11552954	  989.4	  566.6	  394.0	.
11552956	  990.0	  567.1	  397.0	.
11552958	  990.2	  566.3	  397.0	.
11552960	  990.3	  565.5	  397.0	.
11552962	  990.4	  565.4	  398.0	.
11552964	  989.9	  565.7	  398.0	.
11552966	  990.5	  566.2	  399.0	.
11552968	  989.7	  566.9	  398.0	.
11552970	  990.1	  567.3	  397.0	.
11552972	  990.2	  567.1	  396.0	.
11552974	  990.3	  567.0	  394.0	.
11552976	  990.2	  566.1	  394.0	.
11552978	  989.8	  566.0	  394.0	.
11552980	  989.6	  565.8	  394.0	.
11552982	  989.8	  566.2	  395.0	.
11552984	  989.6	  564.5	  395.0	.
11552986	  989.8	  564.3	  395.0	.
11552988	  990.1	  564.6	  395.0	.
11552990	  990.8	  564.6	  394.0	.
11552992	  990.8	  564.9	  393.0	.
11552994	  990.8	  564.7	  393.0	.
11552996	  990.7	  564.5	  393.0	.
11552998	  990.7	  564.6	  394.0	.
11553000	  990.8	  563.3	  394.0	.
11553002	  991.3	  563.9	  394.0	.
11553004	  991.7	  563.1	  393.0	.
11553006	  991.9	  563.5	  392.0	.
11553008	  992.2	  563.8	  392.0	.
11553010	  991.1	  564.1	  392.0	.
11553012	  990.0	  563.6	  392.0	.
11553014	  990.7	  564.8	  392.0	.
11553016	  990.9	  564.9	  392.0	.
11553018	  990.8	  564.6	  392.0	.
11553020	  990.7	  564.7	  392.0	.
11553022	  990.6	  564.8	  391.0	.
11553024	  990.5	  564.8	  390.0	.
11553026	  990.7	  564.9	  388.0	.
11553028	  991.0	  564.9	  388.0	.
11553030	  990.3	  564.8	  390.0	.
11553032	  990.3	  565.4	  389.0	.
11553034	  990.0	  564.5	  388.0	.
11553036	  989.9	  564.8	  388.0	.
11553038	  990.1	  565.0	  388.0	.
11553040	  990.0	  564.9	  388.0	.
11553042	  989.9	  565.0	  387.0	.
EFIX L   11552800	11553042	244	  992.6	  566.7	    392
SSACC L  11553044
11553044	  989.6	  565.1	  388.0	.
11553046	  984.9	  565.2	  388.0	.
11553048	  981.9	  565.3	  388.0	.
11553050	  973.9	  565.3	  389.0	.
11553052	  957.0	  569.7	  391.0	.
11553054	  936.5	  574.8	  394.0	.
11553056	  914.8	  576.2	  394.0	.
11553058	  889.5	  576.2	  394.0	.
11553060	  869.2	  575.9	  394.0	.
11553062	  844.9	  575.5	  394.0	.
11553064	  825.1	  576.2	  393.0	.
11553066	  806.4	  576.2	  392.0	.
11553068	  790.6	  576.4	  389.0	.
11553070	  772.0	  577.9	  388.0	.
11553072	  761.9	  579.7	  388.0	.
11553074	  751.7	  583.8	  388.0	.
11553076	  737.5	  587.6	  386.0	.
11553078	  724.3	  590.7	  385.0	.
11553080	  716.5	  591.5	  384.0	.
11553082	  708.2	  592.3	  384.0	.
11553084	  703.9	  592.6	  384.0	.
11553086	  697.4	  591.3	  383.0	.
ESACC L  11553044	11553086	44	  989.6	  565.1	  703.9	  592.6	   7.21	    282
SFIX L   11553088
11553088	  696.4	  590.8	  382.0	.
11553090	  696.7	  590.8	  382.0	.
11553092	  696.9	  590.7	  382.0	.
11553094	  697.0	  590.1	  382.0	.
11553096	  697.1	  589.9	  383.0	.
11553098	  697.0	  589.8	  383.0	.
11553100	  697.1	  588.2	  383.0	.
11553102	  697.0	  588.5	  384.0	.
11553104	  697.6	  588.8	  385.0	.
11553106	  698.2	  588.5	  385.0	.
11553108	  699.5	  588.4	  383.0	.
11553110	  699.2	  588.6	  382.0	.
11553112	  699.2	  587.4	  382.0	.
11553114	  699.2	  586.1	  382.0	.
11553116	  699.3	  586.9	  386.0	.
11553118	  699.2	  586.9	  386.0	.
11553120	  699.5	  587.0	  383.0	.
11553122	  698.4	  588.0	  383.0	.
11553124	  698.4	  587.3	  382.0	.
11553126	  698.3	  586.7	  382.0	.
11553128	  699.5	  586.7	  382.0	.
11553130	  699.0	  585.6	  382.0	.
11553132	  699.2	  585.2	  381.0	.
11553134	  699.0	  584.6	  382.0	.
11553136	  699.0	  584.4	  383.0	.
11553138	  699.1	  584.6	  383.0	.
11553140	  699.1	  584.8	  382.0	.
11553142	  699.1	  584.8	  381.0	.
11553144	  698.8	  584.8	  381.0	.
11553146	  698.4	  585.5	  382.0	.
11553148	  697.9	  585.2	  382.0	.
11553150	  697.5	  584.9	  382.0	.
11553152	  697.4	  585.0	  382.0	.
11553154	  697.1	  583.7	  382.0	.
11553156	  696.8	  582.3	  383.0	.
11553158	  696.8	  583.9	  383.0	.
11553160	  696.9	  583.2	  384.0	.
11553162	  696.7	  583.0	  386.0	.
11553164	  697.1	  583.1	  386.0	.
11553166	  697.3	  582.5	  386.0	.
11553168	  697.5	  584.1	  384.0	.
11553170	  697.3	  584.7	  382.0	.
11553172	  697.4	  585.4	  382.0	.
11553174	  697.5	  586.9	  382.0	.
11553176	  697.5	  585.9	  377.0	.
11553178	  696.6	  586.1	  377.0	.
11553180	  696.8	  586.4	  377.0	.
11553182	  696.7	  586.2	  377.0	.
11553184	  697.6	  586.7	  379.0	.
11553186	  696.7	  587.1	  378.0	.
11553188	  695.9	  586.8	  378.0	.
11553190	  695.7	  587.5	  378.0	.
11553192	  696.5	  588.3	  378.0	.
11553194	  696.3	  587.4	  378.0	.
11553196	  696.4	  587.2	  378.0	.
11553198	  696.8	  587.2	  378.0	.
11553200	  697.2	  587.4	  378.0	.
11553202	  697.8	  588.1	  377.0	.
11553204	  697.7	  588.1	  377.0	.
11553206	  697.9	  587.8	  377.0	.
11553208	  697.8	  587.5	  377.0	.
11553210	  698.2	  586.9	  377.0	.
11553212	  698.8	  586.0	  377.0	.
11553214	  698.6	  585.2	  377.0	.
11553216	  698.5	  584.3	  376.0	.
11553218	  698.6	  584.8	  376.0	.
11553220	  698.5	  583.5	  377.0	.
11553222	  698.2	  582.3	  376.0	.
11553224	  698.7	  583.1	  376.0	.
11553226	  699.2	  583.9	  374.0	.
11553228	  699.1	  583.4	  374.0	.
11553230	  698.6	  585.3	  374.0	.
11553232	  698.8	  585.8	  374.0	.
11553234	  698.6	  585.6	  375.0	.
11553236	  699.1	  585.6	  375.0	.
11553238	  699.5	  584.6	  375.0	.
11553240	  698.6	  583.4	  374.0	.
11553242	  698.3	  585.1	  374.0	.
11553244	  698.0	  585.4	  373.0	.
11553246	  698.2	  585.2	  373.0	.
11553248	  698.6	  585.7	  373.0	.
11553250	  698.2	  586.2	  374.0	.
11553252	  698.4	  586.7	  374.0	.
11553254	  698.6	  587.3	  374.0	.
11553256	  699.0	  587.9	  375.0	.
11553258	  698.1	  587.9	  376.0	.
11553260	  697.7	  587.9	  377.0	.
11553262	  697.2	  588.0	  378.0	.
11553264	  695.6	  587.2	  378.0	.
11553266	  696.2	  587.7	  378.0	.
11553268	  696.2	  588.1	  378.0	.
11553270	  696.1	  588.8	  373.0	.
11553272	  695.4	  588.0	  372.0	.
11553274	  695.3	  588.3	  371.0	.
11553276	  695.7	  588.6	  370.0	.
11553278	  695.4	  588.8	  370.0	.
11553280	  695.4	  588.4	  370.0	.
11553282	  695.5	  589.1	  370.0	.
11553284	  696.0	  589.1	  370.0	.
11553286	  696.9	  589.0	  371.0	.
EFIX L   11553088	11553286	200	  697.7	  586.4	    378
SSACC L  11553288
11553288	  697.8	  589.5	  369.0	.
11553290	  702.3	  587.2	  371.0	.
11553292	  709.4	  585.0	  371.0	.
11553294	  724.0	  585.3	  371.0	.
11553296	  734.1	  585.4	  371.0	.
11553298	  743.7	  583.5	  371.0	.
11553300	  759.4	  582.1	  371.0	.
11553302	  768.0	  581.6	  371.0	.
11553304	  780.2	  581.1	  372.0	.
11553306	  790.7	  581.5	  372.0	.
11553308	  801.9	  580.4	  373.0	.
11553310	  814.0	  580.6	  373.0	.
11553312	  825.6	  580.7	  374.0	.
11553314	  835.9	  579.3	  375.0	.
11553316	  850.8	  578.0	  374.0	.
11553318	  860.8	  577.7	  373.0	.
11553320	  873.5	  578.4	  372.0	.
11553322	  886.9	  579.1	  372.0	.
11553324	  898.4	  580.6	  372.0	.
11553326	  905.7	  580.8	  372.0	.
11553328	  913.0	  580.9	  376.0	.
11553330	  918.3	  581.6	  376.0	.
11553332	  921.7	  582.1	  376.0	.
11553334	  927.7	  580.5	  375.0	.
11553336	  933.3	  578.9	  374.0	.
11553338	  943.9	  580.6	  374.0	.
11553340	  949.3	  579.2	  373.0	.
11553342	  956.4	  577.8	  373.0	.
ESACC L  11553288	11553342	56	  697.8	  589.5	  949.3	  579.2	   6.32	    157
SFIX L   11553344
11553344	  960.8	  576.8	  373.0	.
11553346	  967.3	  575.9	  374.0	.
11553348	  971.7	  575.4	  374.0	.
11553350	  976.9	  575.5	  374.0	.
11553352	  977.7	  575.5	  374.0	.
11553354	  986.1	  575.5	  374.0	.
11553356	  987.1	  576.7	  376.0	.
11553358	  988.0	  576.6	  378.0	.
11553360	  989.9	  577.1	  378.0	.
11553362	  989.7	  577.4	  379.0	.
11553364	  989.7	  577.0	  379.0	.
11553366	  989.1	  576.9	  377.0	.
11553368	  989.4	  576.9	  377.0	.
11553370	  989.7	  577.3	  377.0	.
11553372	  988.5	  577.8	  377.0	.
11553374	  988.0	  578.2	  374.0	.
11553376	  987.5	  578.6	  374.0	.
11553378	  986.3	  580.5	  374.0	.
11553380	  986.3	  580.3	  374.0	.
11553382	  986.5	  581.0	  373.0	.
11553384	  987.0	  581.3	  371.0	.
11553386	  987.0	  581.0	  371.0	.
11553388	  987.2	  582.3	  371.0	.
11553390	  986.6	  583.2	  371.0	.
11553392	  986.5	  581.9	  371.0	.
11553394	  986.5	  581.9	  371.0	.
11553396	  986.4	  582.1	  371.0	.
11553398	  986.2	  581.0	  371.0	.
11553400	  985.7	  580.0	  371.0	.
11553402	  985.3	  579.8	  370.0	.
11553404	  985.7	  580.7	  370.0	.
11553406	  985.8	  579.7	  369.0	.
11553408	  987.0	  578.9	  369.0	.
11553410	  985.9	  578.1	  370.0	.
11553412	  985.7	  577.9	  370.0	.
11553414	  985.7	  577.9	  370.0	.
11553416	  985.3	  578.1	  371.0	.
11553418	  986.1	  578.1	  371.0	.
11553420	  986.3	  577.9	  371.0	.
11553422	  986.3	  577.9	  371.0	.
11553424	  985.2	  576.4	  371.0	.
11553426	  984.1	  575.5	  370.0	.
11553428	  984.0	  575.3	  370.0	.
11553430	  984.1	  575.4	  370.0	.
11553432	  983.8	  575.6	  370.0	.
11553434	  983.7	  576.2	  371.0	.
11553436	  983.7	  576.6	  371.0	.
11553438	  983.6	  576.0	  371.0	.
11553440	  983.7	  576.6	  370.0	.
11553442	  984.1	  576.8	  370.0	.
11553444	  984.6	  576.9	  370.0	.
11553446	  984.8	  576.9	  370.0	.
11553448	  984.6	  577.1	  369.0	.
11553450	  984.5	  577.1	  369.0	.
11553452	  984.1	  578.2	  370.0	.
11553454	  983.4	  579.2	  370.0	.
11553456	  982.7	  580.2	  374.0	.
11553458	  982.1	  580.3	  374.0	.
11553460	  983.0	  580.2	  374.0	.
11553462	  983.9	  580.2	  374.0	.
11553464	  983.6	  579.9	  374.0	.
11553466	  983.7	  578.1	  374.0	.
11553468	  983.7	  576.3	  374.0	.
11553470	  983.8	  575.4	  372.0	.
11553472	  983.5	  575.1	  371.0	.
11553474	  983.9	  575.1	  370.0	.
11553476	  984.2	  574.2	  369.0	.
11553478	  984.1	  574.7	  368.0	.
11553480	  984.1	  575.1	  368.0	.
11553482	  983.3	  573.8	  368.0	.
11553484	  983.4	  574.6	  368.0	.
11553486	  983.3	  575.0	  368.0	.
11553488	  983.0	  575.1	  367.0	.
11553490	  983.0	  574.2	  367.0	.
11553492	  983.3	  574.3	  367.0	.
11553494	  983.3	  571.0	  366.0	.
11553496	  987.7	  567.8	  366.0	.
11553498	  990.6	  567.0	  365.0	.
EFIX L   11553344	11553498	156	  984.3	  577.4	    371
SSACC L  11553500
11553500	  994.3	  567.1	  363.0	.
11553502	  998.6	  567.2	  363.0	.
11553504	 1006.5	  564.9	  363.0	.
11553506	 1006.6	  564.3	  363.0	.
11553508	 1012.8	  563.7	  363.0	.
11553510	 1017.9	  560.2	  364.0	.
11553512	 1022.0	  559.1	  364.0	.
11553514	 1021.9	  557.9	  364.0	.
11553516	 1029.6	  556.0	  363.0	.
11553518	 1034.3	  555.9	  362.0	.
ESACC L  11553500	11553518	20	  994.3	  567.1	 1029.6	  556.0	   0.94	     59
SFIX L   11553520
11553520	 1036.0	  555.7	  362.0	.
11553522	 1037.6	  555.2	  361.0	.
11553524	 1038.5	  554.7	  361.0	.
11553526	 1039.5	  554.4	  361.0	.
11553528	 1040.0	  554.0	  361.0	.
11553530	 1042.7	  554.1	  359.0	.
11553532	 1042.9	  554.3	  358.0	.
11553534	 1043.2	  554.5	  358.0	.
11553536	 1043.5	  554.8	  358.0	.
11553538	 1043.4	  554.2	  358.0	.
11553540	 1043.3	  553.6	  358.0	.
11553542	 1042.2	  554.2	  358.0	.
11553544	 1041.7	  553.8	  359.0	.
11553546	 1041.3	  553.4	  357.0	.
11553548	 1038.2	  553.1	  357.0	.
11553550	 1037.0	  552.9	  357.0	.
11553552	 1035.8	  552.3	  357.0	.
11553554	 1034.8	  552.3	  357.0	.
11553556	 1029.6	  552.3	  359.0	.
11553558	 1026.9	  551.2	  359.0	.
11553560	 1025.3	  551.1	  359.0	.
11553562	 1023.7	  551.1	  360.0	.
11553564	 1021.9	  550.8	  360.0	.
11553566	 1020.0	  550.9	  359.0	.
11553568	 1018.0	  550.7	  359.0	.
11553570	 1014.4	  550.5	  359.0	.
11553572	 1014.1	  550.1	  356.0	.
11553574	 1010.3	  549.5	  355.0	.
EFIX L   11553520	11553574	56	 1033.5	  552.9	    359
SSACC L  11553576
11553576	 1002.8	  546.9	  355.0	.
11553578	  996.9	  545.9	  356.0	.
11553580	  992.6	  546.4	  356.0	.
11553582	  988.2	  546.9	  356.0	.
11553584	  979.4	  546.8	  356.0	.
11553586	  975.8	  546.9	  356.0	.
11553588	  965.3	  545.6	  356.0	.
11553590	  962.6	  545.5	  354.0	.
11553592	  956.5	  545.5	  354.0	.
11553594	  952.4	  544.4	  354.0	.
ESACC L  11553576	11553594	20	 1002.8	  546.9	  956.5	  545.5	   1.16	     85
SFIX L   11553596
11553596	  946.3	  543.8	  354.0	.
11553598	  944.3	  543.6	  354.0	.
11553600	  939.4	  545.4	  354.0	.
11553602	  936.8	  546.3	  353.0	.
11553604	  934.4	  546.4	  353.0	.
11553606	  932.8	  546.6	  352.0	.
11553608	  931.8	  545.2	  354.0	.
11553610	  930.8	  543.7	  354.0	.
11553612	  928.9	  543.1	  353.0	.
11553614	  929.1	  542.5	  354.0	.
11553616	  929.0	  540.9	  355.0	.
11553618	  930.1	  542.5	  357.0	.
11553620	  930.4	  544.0	  357.0	.
11553622	  930.7	  544.1	  357.0	.
11553624	  931.4	  544.1	  357.0	.
11553626	  931.7	  544.1	  355.0	.
11553628	  932.0	  544.7	  354.0	.
11553630	  934.0	  545.4	  354.0	.
11553632	  935.8	  545.8	  353.0	.
11553634	  937.7	  546.2	  352.0	.
11553636	  938.5	  546.4	  351.0	.
11553638	  938.6	  546.5	  350.0	.
11553640	  938.6	  546.7	  350.0	.
11553642	  938.7	  546.8	  351.0	.
11553644	  939.2	  548.9	  351.0	.
11553646	  939.9	  548.3	  351.0	.
11553648	  940.7	  548.3	  352.0	.
11553650	  941.3	  548.4	  352.0	.
11553652	  941.8	  548.0	  353.0	.
11553654	  942.1	  548.8	  353.0	.
11553656	  942.2	  548.8	  354.0	.
11553658	  942.3	  548.7	  355.0	.
11553660	  942.2	  547.8	  355.0	.
11553662	  941.7	  547.5	  355.0	.
11553664	  941.6	  547.2	  355.0	.
11553666	  941.5	  547.1	  355.0	.
11553668	  941.8	  547.0	  354.0	.
11553670	  942.0	  547.9	  354.0	.
11553672	  942.3	  548.7	  353.0	.
11553674	  942.1	  547.3	  354.0	.
11553676	  942.2	  545.9	  354.0	.
11553678	  942.6	  545.6	  356.0	.
11553680	  942.8	  545.5	  356.0	.
11553682	  942.2	  546.2	  356.0	.
11553684	  941.2	  544.9	  356.0	.
11553686	  940.4	  544.4	  358.0	.
11553688	  939.6	  544.5	  358.0	.
11553690	  939.4	  544.6	  358.0	.
11553692	  939.1	  544.6	  358.0	.
11553694	  939.2	  544.8	  358.0	.
11553696	  939.8	  544.9	  359.0	.
11553698	  940.0	  545.1	  359.0	.
11553700	  940.2	  545.5	  359.0	.
11553702	  940.5	  546.0	  359.0	.
11553704	  940.6	  546.5	  358.0	.
11553706	  940.5	  546.4	  358.0	.
11553708	  940.4	  546.2	  358.0	.
11553710	  940.2	  545.0	  358.0	.
11553712	  940.1	  545.8	  358.0	.
11553714	  940.0	  545.4	  358.0	.
11553716	  939.8	  545.1	  359.0	.
11553718	  940.1	  543.6	  360.0	.
11553720	  940.5	  544.6	  360.0	.
11553722	  940.5	  545.4	  358.0	.
11553724	  940.2	  545.7	  358.0	.
11553726	  940.2	  546.1	  357.0	.
11553728	  940.2	  547.6	  357.0	.
11553730	  940.1	  547.8	  357.0	.
11553732	  939.8	  547.7	  358.0	.
11553734	  938.8	  547.7	  358.0	.
11553736	  938.7	  547.4	  358.0	.
11553738	  938.8	  547.1	  357.0	.
11553740	  938.7	  547.0	  357.0	.
11553742	  938.8	  547.3	  357.0	.
11553744	  938.3	  547.1	  357.0	.
11553746	  938.4	  547.2	  357.0	.
11553748	  938.3	  546.9	  358.0	.
11553750	  938.2	  547.6	  358.0	.
11553752	  937.9	  548.3	  358.0	.
11553754	  938.0	  548.5	  358.0	.
11553756	  938.1	  548.6	  358.0	.
11553758	  938.1	  548.9	  358.0	.
11553760	  938.0	  548.8	  358.0	.
11553762	  938.0	  549.2	  358.0	.
11553764	  938.0	  549.5	  358.0	.
11553766	  938.1	  549.9	  358.0	.
11553768	  938.2	  550.3	  359.0	.
11553770	  940.2	  550.3	  359.0	.
11553772	  940.9	  550.6	  358.0	.
11553774	  941.8	  550.8	  358.0	.
11553776	  941.7	  550.0	  358.0	.
11553778	  941.7	  550.3	  358.0	.
11553780	  941.8	  550.7	  358.0	.
11553782	  942.3	  551.1	  358.0	.
11553784	  942.3	  551.0	  357.0	.
11553786	  942.5	  550.9	  357.0	.
11553788	  942.7	  550.8	  357.0	.
11553790	  943.2	  550.7	  357.0	.
11553792	  943.3	  550.6	  356.0	.
11553794	  943.3	  550.5	  356.0	.
11553796	  943.5	  550.4	  356.0	.
11553798	  943.6	  549.7	  356.0	.
11553800	  943.7	  549.4	  356.0	.
11553802	  943.8	  549.1	  357.0	.
11553804	  944.3	  548.8	  357.0	.
11553806	  945.0	  549.1	  357.0	.
11553808	  945.2	  547.9	  358.0	.
11553810	  945.7	  548.3	  357.0	.
11553812	  946.0	  548.7	  357.0	.
11553814	  945.8	  548.9	  357.0	.
11553816	  945.7	  548.9	  358.0	.
11553818	  945.2	  549.0	  358.0	.
11553820	  945.0	  548.7	  357.0	.
11553822	  945.4	  548.6	  357.0	.
11553824	  945.7	  548.7	  357.0	.
11553826	  946.4	  548.8	  357.0	.
11553828	  947.0	  548.8	  357.0	.
11553830	  947.0	  549.0	  357.0	.
11553832	  947.0	  549.5	  354.0	.
11553834	  947.0	  550.1	  354.0	.
11553836	  947.2	  551.1	  358.0	.
11553838	  947.0	  550.6	  358.0	.
11553840	  947.0	  550.7	  359.0	.
11553842	  947.4	  550.8	  359.0	.
11553844	  947.5	  550.6	  359.0	.
11553846	  947.3	  550.8	  359.0	.
11553848	  947.2	  550.7	  359.0	.
11553850	  946.6	  551.0	  359.0	.
11553852	  947.0	  551.0	  361.0	.
11553854	  947.3	  551.1	  363.0	.
11553856	  948.2	  550.8	  365.0	.
11553858	  948.2	  550.8	  365.0	.
11553860	  948.2	  550.8	  365.0	.
11553862	  947.7	  550.8	  362.0	.
11553864	  948.5	  551.0	  362.0	.
11553866	  948.6	  550.5	  363.0	.
11553868	  949.0	  551.0	  363.0	.
11553870	  949.6	  551.4	  360.0	.
11553872	  949.5	  551.1	  358.0	.
11553874	  949.4	  550.7	  358.0	.
11553876	  949.3	  550.3	  358.0	.
11553878	  949.3	  550.4	  359.0	.
11553880	  949.4	  550.5	  359.0	.
11553882	  949.3	  551.1	  359.0	.
11553884	  949.5	  551.8	  359.0	.
11553886	  949.6	  551.9	  359.0	.
11553888	  949.3	  552.1	  360.0	.
11553890	  950.0	  552.3	  361.0	.
11553892	  950.7	  552.2	  363.0	.
11553894	  951.2	  552.7	  363.0	.
11553896	  951.5	  552.6	  363.0	.
11553898	  951.1	  552.3	  364.0	.
11553900	  950.6	  551.9	  364.0	.
11553902	  950.4	  551.4	  363.0	.
11553904	  950.1	  551.1	  362.0	.
11553906	  950.4	  551.2	  361.0	.
11553908	  950.5	  551.0	  361.0	.
11553910	  949.8	  550.7	  363.0	.
11553912	  950.8	  551.7	  363.0	.
11553914	  951.1	  552.6	  362.0	.
11553916	  951.3	  552.9	  362.0	.
11553918	  951.2	  552.9	  362.0	.
11553920	  951.4	  552.8	  362.0	.
11553922	  951.2	  552.6	  362.0	.
11553924	  952.2	  552.6	  363.0	.
11553926	  952.6	  553.0	  363.0	.
11553928	  952.5	  553.0	  364.0	.
11553930	  952.5	  552.9	  363.0	.
11553932	  952.5	  553.6	  363.0	.
11553934	  952.7	  553.6	  363.0	.
11553936	  952.4	  553.4	  365.0	.
11553938	  952.4	  554.5	  366.0	.
11553940	  952.6	  554.1	  366.0	.
11553942	  952.9	  554.5	  366.0	.
11553944	  953.1	  555.1	  366.0	.
11553946	  953.1	  555.1	  366.0	.
11553948	  953.5	  555.1	  366.0	.
11553950	  954.0	  555.0	  368.0	.
11553952	  954.0	  555.7	  369.0	.
11553954	  953.8	  555.1	  369.0	.
11553956	  953.7	  555.8	  370.0	.
11553958	  953.5	  555.5	  372.0	.
11553960	  953.6	  555.4	  372.0	.
11553962	  953.9	  556.1	  372.0	.
11553964	  954.0	  556.1	  372.0	.
11553966	  954.1	  556.0	  371.0	.
11553968	  955.8	  555.3	  370.0	.
11553970	  955.4	  555.5	  370.0	.
11553972	  955.8	  555.9	  371.0	.
11553974	  956.2	  555.4	  370.0	.
11553976	  956.4	  555.7	  370.0	.
11553978	  956.6	  555.6	  370.0	.
11553980	  955.5	  555.5	  371.0	.
11553982	  955.3	  555.8	  372.0	.
11553984	  954.9	  555.4	  373.0	.
11553986	  955.2	  554.9	  373.0	.
11553988	  955.7	  555.6	  373.0	.
11553990	  955.4	  556.2	  375.0	.
11553992	  955.6	  556.2	  375.0	.
11553994	  955.6	  556.2	  375.0	.
11553996	  955.4	  555.6	  375.0	.
11553998	  956.0	  555.9	  375.0	.
11554000	  956.2	  554.9	  375.0	.
11554002	  956.1	  553.9	  374.0	.
11554004	  955.7	  551.6	  374.0	.
11554006	  955.8	  551.6	  374.0	.
